episode,timestep,raw_reward
1,9,-102.0966614768899
2,28,-103.36763439407841
3,40,-101.66956833917432
4,60,-102.73187983367636
5,69,-102.08858149980395
6,80,-101.93828534437245
7,88,-101.73954727840488
8,98,-101.66165296728455
9,112,-102.80051727741804
10,134,-102.64426584254912
11,156,-102.1871921098441
12,177,-103.86508349192655
13,193,-102.80078744492222
14,215,-102.9841462459289
15,243,-102.74213258222433
16,261,-102.2591295510765
17,271,-102.05710022547285
18,286,-101.72557034616327
19,292,-101.85068825495613
20,303,-101.60679311817317
21,314,-103.06697016373323
22,329,-102.35603975674847
23,344,-102.15130964182922
24,359,-102.90235907689058
25,370,-102.90213174069537
26,382,-101.71589299511808
27,398,-105.55728072845832
28,411,-101.12216236995991
29,423,-102.10146747042498
30,435,-102.13010622261461
31,446,-101.5506074892622
32,465,-101.7678312819236
33,487,-103.92234696455118
34,505,-101.44614813274268
35,531,-103.10384329547674
36,552,-104.78335422254531
37,568,-103.61009952757557
38,582,-101.36498450124876
39,593,-102.19583666286977
40,624,-104.45566692395468
41,635,-101.35932984304395
42,645,-102.41080992703503
43,661,-103.47064001996539
44,684,-103.36326967670968
45,717,-103.58227831819474
46,728,-101.87551748635934
47,742,-103.84139254444818
48,753,-101.04661167781568
49,762,-101.09908615381941
50,774,-102.5993805135604
51,789,-102.55802987562208
52,798,-102.80937486416069
53,811,-101.14967605018411
54,822,-101.08096170399222
55,833,-102.18554706575273
56,845,-101.49120542727636
57,857,-101.23748683231238
58,868,-103.18247342664776
59,882,-101.20815361912747
60,891,-102.04599221110458
61,901,-101.13749865771075
62,911,-101.75221664652152
63,921,-101.2856753821246
64,934,-104.51593333080912
65,944,-101.3653239680446
66,955,-101.04984773204558
67,965,-102.4231968824974
68,978,-102.69084085811458
69,991,-102.06527952981314
70,1000,-102.62536686647704
71,1014,-102.08951843149396
72,1023,-101.89580380064966
73,1031,-102.51397263240592
74,1040,-101.37334680317996
75,1047,-101.6697082636554
76,1055,-102.6450069871743
77,1065,-101.7659126205558
78,1074,-102.07126947463092
79,1085,-101.8934874916955
80,1095,-101.46800037797314
81,1107,-101.59428615006325
82,1115,-101.91003933456781
83,1124,-102.84740130061715
84,1135,-101.31475124030891
85,1145,-101.08148165055078
86,1158,-102.30112959978048
87,1170,-101.59284205856952
88,1182,-101.40071702565669
89,1193,-101.26315282351382
90,1204,-101.5056266020674
91,1216,-101.62813203825014
92,1228,-101.59821638559258
93,1246,-105.59267710142144
94,1258,-102.48132450207787
95,1269,-102.12596827015686
96,1282,-101.29100349582468
97,1290,-100.9249739631775
98,1304,-101.20542011452281
99,1316,-102.11280393674836
100,1328,-101.9812221300789
101,1343,-101.71347058471792
102,1356,-101.81505929360863
103,1368,-102.973216462387
104,1381,-102.08226387555078
105,1396,-101.37143429609662
106,1409,-101.56294257017599
107,1421,-102.04349416248955
108,1435,-101.33474713337492
109,1448,-101.08591591555361
110,1468,-101.66616687953702
111,1483,-101.32498187420116
112,1505,-104.19017941100141
113,1520,-101.72450414871089
114,1545,-105.59361741810457
115,1560,-102.51571508585116
116,1575,-103.19077046390173
117,1590,-102.21427480486452
118,1605,-102.04261787586935
119,1623,-103.86341056519242
120,1650,-103.9159598002222
121,1661,-102.3935984775537
122,1690,-102.00835070109595
123,1714,-103.16370510525589
124,1733,-101.93668218891683
125,1751,-103.77354657321027
126,1769,-103.35164015836843
127,1800,-101.95441690521267
128,1824,-104.45839255225712
129,1845,-102.93202046833609
130,1858,-102.24800402425079
131,1875,-102.16545492774317
132,1898,-102.25568824493158
133,1924,-104.94986425397306
134,1942,-103.26671124045087
135,1963,-102.64945113816364
136,1979,-103.55189616268052
137,1991,-101.67022835689227
138,2009,-102.10673698640794
139,2020,-105.40368370401457
140,2036,-102.59343777391003
141,2050,-102.24069365953193
142,2065,-101.1910174427419
143,2075,-102.1726752697744
144,2097,-106.13919055172086
145,2108,-101.90300252190333
146,2120,-103.13806217856774
147,2135,-103.48404914619395
148,2146,-101.70450399517009
149,2157,-101.64705367601039
150,2174,-102.08108316729086
151,2187,-101.92130633617316
152,2217,-108.02496217302584
153,2238,-105.6281720798588
154,2249,-102.41943412740842
155,2261,-101.419707613706
156,2275,-101.98564532936904
157,2285,-101.70247450685065
158,2298,-102.80634280376314
159,2312,-101.75768775054223
160,2328,-103.19994340865823
161,2344,-102.4239780116136
162,2353,-101.76728024525895
163,2362,-102.68980821254152
164,2370,-101.9703526603502
165,2376,-101.20781220128515
166,2388,-102.04990263380476
167,2395,-101.92208325919788
168,2416,-105.59285071689578
169,2429,-102.64724492010531
170,2441,-101.98323039347864
171,2452,-103.34502689998791
172,2459,-101.45476841134064
173,2473,-102.36757367228437
174,2481,-101.66735290000847
175,2486,-101.38433973675636
176,2497,-101.33597578871166
177,2512,-103.14916722339854
178,2524,-102.15807517521397
179,2542,-103.03736696294813
180,2560,-103.00083747452855
181,2582,-103.4299807987254
182,2592,-102.0876568277279
183,2605,-102.37619117001216
184,2622,-103.90820727099553
185,2639,-102.81631176925777
186,2664,-104.29181964861401
187,2703,-104.20081022237477
188,2716,-104.33843453701809
189,2732,-104.36557927258895
190,2751,-104.03728483221224
191,2762,-101.23666534516785
192,2776,-101.9686933310594
193,2789,-101.60854758585621
194,2804,-102.60744593651881
195,2827,-103.4804992710469
196,2846,-102.32381026994537
197,2855,-102.34672490570232
198,2879,-104.78624153604655
199,2894,-102.66844533723783
200,2906,-103.98918452453819
201,2923,-102.76509394564596
202,2932,-102.98278453527304
203,2944,-102.29655659171283
204,2951,-101.70945776343007
205,2973,-102.5537673096831
206,2995,-103.44060294453504
207,3005,-101.89762986497733
208,3015,-102.86667514729017
209,3028,-103.41968974379985
210,3038,-101.3809775377471
211,3047,-101.39029484504086
212,3095,-105.01193688898431
213,3112,-102.47049291725712
214,3143,-105.85314431098965
215,3155,-101.46405285556187
216,3167,-101.64303708176358
217,3179,-102.62324170115942
218,3187,-102.37043676303871
219,3204,-102.99315264145261
220,3217,-103.3265998924168
221,3233,-102.3701523679306
222,3240,-101.6970089918235
223,3266,-103.24957204415938
224,3280,-102.91363609979324
225,3294,-101.7394670093956
226,3306,-101.17659493508009
227,3314,-102.95100389156693
228,3328,-103.12322995400963
229,3340,-101.45822396771563
230,3351,-101.29837261867276
231,3363,-101.81078641672126
232,3377,-102.71313323160842
233,3386,-101.25961757080007
234,3405,-102.84510354777633
235,3420,-101.75885579123282
236,3431,-101.61415034552343
237,3440,-101.08851637137434
238,3455,-102.87342856295281
239,3471,-103.0010449711784
240,3482,-102.6410551194222
241,3493,-101.3752336258001
242,3505,-102.61573854854622
243,3520,-102.27665956508623
244,3531,-103.16589791721185
245,3554,-102.61793511806974
246,3565,-101.01136584618995
247,3574,-102.08626069346025
248,3587,-103.0227708784533
249,3597,-101.56893032151949
250,3606,-101.43088770020847
251,3614,-101.48392339959705
252,3624,-101.85239400765668
253,3633,-101.72875566035522
254,3640,-101.79262538004824
255,3650,-103.32372868479627
256,3667,-107.9477136295139
257,3688,-106.49315178888082
258,3716,-105.74819424204404
259,3731,-102.655604474972
260,3757,-102.815649090763
261,3764,-102.02889097467751
