episode,timestep,raw_reward
1,14,-102.195703757065
2,25,-103.18654668126888
3,37,-102.71187173987543
4,48,-102.21295686195822
5,57,-102.11525977420578
6,69,-102.72453222377216
7,79,-102.31548351240167
8,89,-103.86314321993665
9,108,-103.34431462018063
10,125,-105.63554474914142
11,134,-101.9805008985177
12,155,-102.18837836567451
13,162,-102.47105140955078
14,180,-106.95582489261028
15,198,-101.8981902631924
16,206,-102.67936379169811
17,236,-6.509186147477394
18,248,-101.86514918297483
19,256,-102.16066128407058
20,265,-102.31000944340677
21,275,-102.19648324000075
22,280,-101.84756678337456
23,294,-106.83850042937489
24,310,-106.46607569304959
25,316,-103.59626602064442
26,324,-103.9678378452848
27,330,-102.68430685104745
28,335,-103.13529803200339
29,342,-103.66024772286163
30,347,-102.35379001934466
31,358,-104.59594434310341
32,369,-106.31912777172519
33,375,-101.75606976188165
34,384,-105.87541238759192
35,396,-106.07602344859109
36,401,-103.29404997770237
37,408,-103.07030639517437
38,415,-102.37853284950822
39,420,-101.79936882132286
40,431,-103.19271246556902
41,439,-102.49283482267157
42,445,-101.40358624826196
43,452,-104.56688355072173
44,460,-105.19704570972813
45,465,-102.90345813915272
46,473,-105.1783694593102
47,481,-105.23042555571061
48,488,-104.49069280444286
49,495,-104.37780183311841
50,502,-104.6425664349343
51,509,-105.46676136365173
52,515,-104.07292877067552
53,521,-104.009730553976
54,527,-103.60162783569807
55,536,-106.35107490644572
56,541,-101.91968343332366
57,548,-104.87341961877264
58,555,-103.17727460693791
59,563,-104.61248979486965
60,571,-104.1647064482113
61,577,-103.39043715701247
62,582,-101.40701101517921
63,588,-101.8305452546721
64,600,-106.8768425117298
65,611,-102.87044993665954
66,620,-102.5988673302329
67,632,-105.16296659972217
68,644,-106.30595618584276
69,656,-108.18341113468566
70,669,-104.54882636039873
71,695,-106.14122731172759
72,703,-101.85882250571906
73,711,-103.34412744929342
74,725,-103.51178355938029
75,734,-102.9027373517164
76,742,-102.33427332765
77,749,-101.92283200472734
78,759,-104.02022476285553
79,771,-103.41321088345299
80,776,-101.40343205573981
81,784,-103.23638780555086
82,791,-102.75822325781294
83,796,-102.4472081774933
84,809,-105.37203851942175
85,817,-103.06787592845153
86,824,-102.30303570977533
87,835,-103.78979132727805
88,842,-102.48001936937324
89,849,-102.49391000985167
90,856,-104.0398135072281
91,863,-103.82041044298055
92,869,-102.10262229186608
93,875,-103.38234546281943
94,884,-102.3387584520401
95,892,-102.74154487915713
96,899,-103.6037566577999
97,905,-101.65467353281848
98,910,-101.22122214446347
99,918,-105.26468624518186
100,926,-102.68891943426752
101,934,-103.62655639885884
102,943,-102.59498185630483
103,950,-104.3873433459396
104,957,-103.19660513651996
105,966,-104.40108445528342
106,973,-103.30236696287523
107,981,-103.19719438170051
108,987,-101.85012547595697
109,1006,-113.96039516235663
110,1014,-104.89692153545433
111,1020,-101.61810389520568
112,1025,-101.35618752019718
113,1031,-101.6754064923094
114,1037,-102.0860542427767
115,1042,-102.45323973591042
116,1049,-103.9768041238618
117,1055,-102.72223286654037
118,1062,-102.43441004435923
119,1068,-102.64382663577386
120,1077,-102.87632342959749
121,1083,-103.3625443193574
122,1090,-104.774931058555
123,1096,-103.71870962083355
124,1103,-103.72332629558575
125,1110,-104.59028207561269
126,1119,-105.86854540693034
127,1128,-103.37944071125229
128,1137,-105.25731285306586
129,1144,-104.36618466613807
130,1150,-101.79060655124964
131,1157,-104.22493697953449
132,1162,-102.01043186639734
133,1167,-101.7624255951869
134,1174,-103.40745387052327
135,1181,-104.42354125056215
136,1186,-102.25120849864449
137,1194,-102.35553928299129
138,1202,-104.61306483953838
139,1211,-106.66020618862831
140,1219,-105.60796059704914
141,1226,-104.48651767448673
142,1233,-103.90476794164158
143,1238,-101.8189361301589
144,1245,-104.21713755553887
145,1250,-102.17767194606829
146,1258,-102.6774621034414
147,1266,-101.12948272554563
148,1272,-102.61784774311269
149,1279,-103.75684444752105
150,1285,-102.54894462142397
151,1293,-102.08338059436443
152,1300,-104.17526346146995
153,1312,-103.92330569291988
154,1321,-101.78463772406752
155,1328,-102.28111875914661
156,1335,-102.23371627457954
157,1342,-104.57085635344121
158,1352,-101.84655233348967
159,1359,-104.39707060641499
160,1367,-101.63961071610086
161,1375,-102.83383669772473
162,1383,-104.65042381195246
163,1390,-102.67306832367743
164,1397,-103.820871020123
165,1404,-102.09525489422649
166,1418,-103.79362139352871
167,1426,-103.92907119639105
168,1434,-102.76756823385338
169,1445,-101.41032523350313
170,1452,-101.84143825072947
171,1460,-101.50266901569195
172,1472,-104.62814277310598
173,1486,-101.57352350409998
174,1497,-104.99101445291312
175,1516,-104.55057163458062
176,1524,-102.14680449135876
177,1534,-102.41480478838204
178,1548,-103.49753105486721
179,1562,-101.56772922094285
180,1569,-101.31027232432145
181,1578,-101.59040635633167
182,1588,-101.55866002223105
183,1604,-106.12082682713869
184,1613,-101.245054803202
185,1624,-102.51797390290363
186,1633,-102.35108791601839
187,1640,-102.90579984638597
188,1652,-102.15056905895567
189,1664,-103.03679510835825
190,1671,-102.11357601359728
191,1679,-101.88140285918809
192,1695,-103.08256317405088
193,1705,-101.51773299874993
194,1714,-102.59644568369012
195,1728,-104.46327282812715
196,1740,-101.38411111004763
197,1752,-102.7089349134594
198,1760,-102.20460047463982
199,1770,-103.62869841598685
200,1785,-102.72454956124757
201,1793,-102.44469591051102
202,1802,-101.8055321153643
203,1817,-104.62313044330237
204,1834,-102.6698168350643
205,1852,-105.16272560808399
206,1869,-104.90442458835248
207,1886,-105.21621231998103
208,1900,-104.92067691083697
209,1913,-106.50769782584229
210,1927,-103.74629387324289
211,1944,-105.57151082623835
212,1953,-103.17386463935564
213,1965,-105.98083522274936
214,1983,-107.6039698702534
215,1994,-103.30719765515104
216,2003,-102.6443233509609
217,2015,-102.32795083371443
218,2022,-101.84507040721239
219,2035,-104.72854052840438
220,2044,-102.60457670116931
